Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Market,"Commodity balances, volume",Poultry meat,Food use,KEN,Kenya,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,49.902
Market,"Commodity balances, volume",Poultry meat,Food use,KEN,Kenya,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,59.302
Market,"Commodity balances, volume",Poultry meat,Food use,KEN,Kenya,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,69.091
Market,"Commodity balances, volume",Poultry meat,Food use,KEN,Kenya,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,88.801
Market,"Commodity balances, volume",Poultry meat,Food use,KEN,Kenya,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,23.682
Market,"Commodity balances, volume",Poultry meat,Food use,KEN,Kenya,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,47.751
Market,"Commodity balances, volume",Poultry meat,Food use,KEN,Kenya,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,56.728
Market,"Commodity balances, volume",Poultry meat,Food use,KEN,Kenya,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,66.99
Market,"Commodity balances, volume",Poultry meat,Food use,KEN,Kenya,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,92.12
Market,"Commodity balances, volume",Poultry meat,Food use,KEN,Kenya,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,23.682
Market,"Commodity balances, volume",Poultry meat,Food use,KEN,Kenya,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,53.677
Market,"Commodity balances, volume",Poultry meat,Food use,KEN,Kenya,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,60.232
Market,"Commodity balances, volume",Poultry meat,Food use,KEN,Kenya,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,66.376
Market,"Commodity balances, volume",Poultry meat,Food use,KEN,Kenya,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,78.345
Market,"Commodity balances, volume",Poultry meat,Food use,LBR,Liberia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,35.491
Market,"Commodity balances, volume",Poultry meat,Food use,LBR,Liberia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,79.547
Market,"Commodity balances, volume",Poultry meat,Food use,LBR,Liberia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,90.287
Market,"Commodity balances, volume",Poultry meat,Food use,LBR,Liberia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,101.91
Market,"Commodity balances, volume",Poultry meat,Food use,LBR,Liberia,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,128.61
Market,"Commodity balances, volume",Poultry meat,Food use,LBR,Liberia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,35.491
Market,"Commodity balances, volume",Poultry meat,Food use,LBR,Liberia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,74.227
Market,"Commodity balances, volume",Poultry meat,Food use,LBR,Liberia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,87.526
Market,"Commodity balances, volume",Poultry meat,Food use,LBR,Liberia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,102.136
Market,"Commodity balances, volume",Poultry meat,Food use,LBR,Liberia,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,135.6
Market,"Commodity balances, volume",Poultry meat,Food use,LBR,Liberia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,35.491
Market,"Commodity balances, volume",Poultry meat,Food use,LBR,Liberia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,78.385
Market,"Commodity balances, volume",Poultry meat,Food use,LBR,Liberia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,87.29
Market,"Commodity balances, volume",Poultry meat,Food use,LBR,Liberia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,96.255
Market,"Commodity balances, volume",Poultry meat,Food use,LBR,Liberia,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,113.98
Market,"Commodity balances, volume",Poultry meat,Food use,LSO,Lesotho,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,14.298
Market,"Commodity balances, volume",Poultry meat,Food use,LSO,Lesotho,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,23.122
Market,"Commodity balances, volume",Poultry meat,Food use,LSO,Lesotho,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,25.96
Market,"Commodity balances, volume",Poultry meat,Food use,LSO,Lesotho,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,28.652
Market,"Commodity balances, volume",Poultry meat,Food use,LSO,Lesotho,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,33.122
Market,"Commodity balances, volume",Poultry meat,Food use,LSO,Lesotho,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,14.298
Market,"Commodity balances, volume",Poultry meat,Food use,LSO,Lesotho,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,21.593
Market,"Commodity balances, volume",Poultry meat,Food use,LSO,Lesotho,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,24.045
Market,"Commodity balances, volume",Poultry meat,Food use,LSO,Lesotho,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,26.834
Market,"Commodity balances, volume",Poultry meat,Food use,LSO,Lesotho,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,33.255
Market,"Commodity balances, volume",Poultry meat,Food use,LSO,Lesotho,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,14.298
Market,"Commodity balances, volume",Poultry meat,Food use,LSO,Lesotho,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,22.899
Market,"Commodity balances, volume",Poultry meat,Food use,LSO,Lesotho,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,24.208
Market,"Commodity balances, volume",Poultry meat,Food use,LSO,Lesotho,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,25.514
Market,"Commodity balances, volume",Poultry meat,Food use,LSO,Lesotho,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,27.946
Market,"Commodity balances, volume",Poultry meat,Food use,MDG,Madagascar,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,72.678
Market,"Commodity balances, volume",Poultry meat,Food use,MDG,Madagascar,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,164.753
Market,"Commodity balances, volume",Poultry meat,Food use,MDG,Madagascar,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,200.422
Market,"Commodity balances, volume",Poultry meat,Food use,MDG,Madagascar,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,237.683
Market,"Commodity balances, volume",Poultry meat,Food use,MDG,Madagascar,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,314.612
Market,"Commodity balances, volume",Poultry meat,Food use,MDG,Madagascar,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,72.678
Market,"Commodity balances, volume",Poultry meat,Food use,MDG,Madagascar,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,154.033
Market,"Commodity balances, volume",Poultry meat,Food use,MDG,Madagascar,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,186.577
Market,"Commodity balances, volume",Poultry meat,Food use,MDG,Madagascar,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,225.733
Market,"Commodity balances, volume",Poultry meat,Food use,MDG,Madagascar,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,328.126
Market,"Commodity balances, volume",Poultry meat,Food use,MDG,Madagascar,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,72.678
Market,"Commodity balances, volume",Poultry meat,Food use,MDG,Madagascar,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,165.735
Market,"Commodity balances, volume",Poultry meat,Food use,MDG,Madagascar,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,191.712
Market,"Commodity balances, volume",Poultry meat,Food use,MDG,Madagascar,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,216.9
Market,"Commodity balances, volume",Poultry meat,Food use,MDG,Madagascar,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,266.666
Market,"Commodity balances, volume",Poultry meat,Food use,MLI,Mali,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,47.8
Market,"Commodity balances, volume",Poultry meat,Food use,MLI,Mali,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,106.458
Market,"Commodity balances, volume",Poultry meat,Food use,MLI,Mali,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,130.013
Market,"Commodity balances, volume",Poultry meat,Food use,MLI,Mali,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,155.38
Market,"Commodity balances, volume",Poultry meat,Food use,MLI,Mali,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,211.344
Market,"Commodity balances, volume",Poultry meat,Food use,MLI,Mali,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,47.8
Market,"Commodity balances, volume",Poultry meat,Food use,MLI,Mali,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,99.724
Market,"Commodity balances, volume",Poultry meat,Food use,MLI,Mali,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,122.312
Market,"Commodity balances, volume",Poultry meat,Food use,MLI,Mali,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,148.937
Market,"Commodity balances, volume",Poultry meat,Food use,MLI,Mali,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,215.846
Market,"Commodity balances, volume",Poultry meat,Food use,MLI,Mali,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,47.8
Market,"Commodity balances, volume",Poultry meat,Food use,MLI,Mali,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,112.348
Market,"Commodity balances, volume",Poultry meat,Food use,MLI,Mali,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,131.907
Market,"Commodity balances, volume",Poultry meat,Food use,MLI,Mali,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,151.275
Market,"Commodity balances, volume",Poultry meat,Food use,MLI,Mali,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,191.535
Market,"Commodity balances, volume",Poultry meat,Food use,MOZ,Mozambique,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,38.428
Market,"Commodity balances, volume",Poultry meat,Food use,MOZ,Mozambique,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,91.02
Market,"Commodity balances, volume",Poultry meat,Food use,MOZ,Mozambique,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,107.157
Market,"Commodity balances, volume",Poultry meat,Food use,MOZ,Mozambique,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,126.131
Market,"Commodity balances, volume",Poultry meat,Food use,MOZ,Mozambique,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,171.107
Market,"Commodity balances, volume",Poultry meat,Food use,MOZ,Mozambique,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,38.428
Market,"Commodity balances, volume",Poultry meat,Food use,MOZ,Mozambique,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,89.325
Market,"Commodity balances, volume",Poultry meat,Food use,MOZ,Mozambique,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,106.115
Market,"Commodity balances, volume",Poultry meat,Food use,MOZ,Mozambique,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,125.586
Market,"Commodity balances, volume",Poultry meat,Food use,MOZ,Mozambique,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,173.775
Market,"Commodity balances, volume",Poultry meat,Food use,MOZ,Mozambique,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,38.428
Market,"Commodity balances, volume",Poultry meat,Food use,MOZ,Mozambique,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,99.066
Market,"Commodity balances, volume",Poultry meat,Food use,MOZ,Mozambique,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,112.858
Market,"Commodity balances, volume",Poultry meat,Food use,MOZ,Mozambique,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,126.886
Market,"Commodity balances, volume",Poultry meat,Food use,MOZ,Mozambique,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,155.462
Market,"Commodity balances, volume",Poultry meat,Food use,MRT,Mauritania,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,17.941
Market,"Commodity balances, volume",Poultry meat,Food use,MRT,Mauritania,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,35.791
Market,"Commodity balances, volume",Poultry meat,Food use,MRT,Mauritania,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,41.812
Market,"Commodity balances, volume",Poultry meat,Food use,MRT,Mauritania,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,48.203
Market,"Commodity balances, volume",Poultry meat,Food use,MRT,Mauritania,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,61.205
Market,"Commodity balances, volume",Poultry meat,Food use,MRT,Mauritania,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,17.941
Market,"Commodity balances, volume",Poultry meat,Food use,MRT,Mauritania,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,35.292
Market,"Commodity balances, volume",Poultry meat,Food use,MRT,Mauritania,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,41.679
Market,"Commodity balances, volume",Poultry meat,Food use,MRT,Mauritania,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,48.852
Market,"Commodity balances, volume",Poultry meat,Food use,MRT,Mauritania,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,66.084
Market,"Commodity balances, volume",Poultry meat,Food use,MRT,Mauritania,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,17.941
Market,"Commodity balances, volume",Poultry meat,Food use,MRT,Mauritania,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,39.736
Market,"Commodity balances, volume",Poultry meat,Food use,MRT,Mauritania,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,44.675
Market,"Commodity balances, volume",Poultry meat,Food use,MRT,Mauritania,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,49.154
Market,"Commodity balances, volume",Poultry meat,Food use,MRT,Mauritania,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,57.851
Market,"Commodity balances, volume",Poultry meat,Food use,MUS,Mauritius,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,48.433
Market,"Commodity balances, volume",Poultry meat,Food use,MUS,Mauritius,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,60.996
Market,"Commodity balances, volume",Poultry meat,Food use,MUS,Mauritius,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,62.21
Market,"Commodity balances, volume",Poultry meat,Food use,MUS,Mauritius,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,63.463
Market,"Commodity balances, volume",Poultry meat,Food use,MUS,Mauritius,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,65.296
Market,"Commodity balances, volume",Poultry meat,Food use,MUS,Mauritius,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,48.433
Market,"Commodity balances, volume",Poultry meat,Food use,MUS,Mauritius,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,61.982
Market,"Commodity balances, volume",Poultry meat,Food use,MUS,Mauritius,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,64.27
Market,"Commodity balances, volume",Poultry meat,Food use,MUS,Mauritius,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,65.873
Market,"Commodity balances, volume",Poultry meat,Food use,MUS,Mauritius,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,67.572
Market,"Commodity balances, volume",Poultry meat,Food use,MUS,Mauritius,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,48.433
Market,"Commodity balances, volume",Poultry meat,Food use,MUS,Mauritius,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,73.144
Market,"Commodity balances, volume",Poultry meat,Food use,MUS,Mauritius,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,73.767
Market,"Commodity balances, volume",Poultry meat,Food use,MUS,Mauritius,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,72.794
Market,"Commodity balances, volume",Poultry meat,Food use,MUS,Mauritius,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,69.172
Market,"Commodity balances, volume",Poultry meat,Food use,MWI,Malawi,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2012,22.242
Market,"Commodity balances, volume",Poultry meat,Food use,MWI,Malawi,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2030,56.136
Market,"Commodity balances, volume",Poultry meat,Food use,MWI,Malawi,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2035,68.046
Market,"Commodity balances, volume",Poultry meat,Food use,MWI,Malawi,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2040,81.043
Market,"Commodity balances, volume",Poultry meat,Food use,MWI,Malawi,Sub-Saharan Africa,Toward Sustainability,1000 tonnes,2050,110.099
Market,"Commodity balances, volume",Poultry meat,Food use,MWI,Malawi,Sub-Saharan Africa,Business As Usual,1000 tonnes,2012,22.242
Market,"Commodity balances, volume",Poultry meat,Food use,MWI,Malawi,Sub-Saharan Africa,Business As Usual,1000 tonnes,2030,53.123
Market,"Commodity balances, volume",Poultry meat,Food use,MWI,Malawi,Sub-Saharan Africa,Business As Usual,1000 tonnes,2035,64.936
Market,"Commodity balances, volume",Poultry meat,Food use,MWI,Malawi,Sub-Saharan Africa,Business As Usual,1000 tonnes,2040,78.941
Market,"Commodity balances, volume",Poultry meat,Food use,MWI,Malawi,Sub-Saharan Africa,Business As Usual,1000 tonnes,2050,115.573
Market,"Commodity balances, volume",Poultry meat,Food use,MWI,Malawi,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2012,22.242
Market,"Commodity balances, volume",Poultry meat,Food use,MWI,Malawi,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2030,58.641
Market,"Commodity balances, volume",Poultry meat,Food use,MWI,Malawi,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2035,67.907
Market,"Commodity balances, volume",Poultry meat,Food use,MWI,Malawi,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2040,77.293
Market,"Commodity balances, volume",Poultry meat,Food use,MWI,Malawi,Sub-Saharan Africa,Stratified Societies,1000 tonnes,2050,96.844
